stn_num|stn_type|stn_name|stn_name_heb|stn_long|stn_lat|isr_grid_X|isr_grid_Y|stn_hgt|date_open|date_close|stn_auto|stn_num_env|date_web_frst|date_web_last|yearly_rain|
247002|2|NETIV HALAMED HE MAN|נתיב הלה מאוישת|34.974400000000003|31.689800000000002|197640|621940|275|1978-09-01||0||1978-09|2022-06|0|
247003|2|NETIV HALAMED HE|נתיב הלה|34.974400000000003|31.689800000000002|197640|621940|275|1994-01-01||1||2004-09|2022-06|0|
247020|2|AVI'EZER|אביעזר|35.022500000000001|31.683199999999999|202200|621200|435|1980-05-01|1982-12-01|0||1980-05|1982-11|0|
247050|2|AJJOUR|עג'ור|34.9223|31.6812|192700|621000|270|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
247100|2|BEREKHOT SHELOMO|בריכות שלמה|35.171199999999999|31.688800000000001|216300|621800|775|1924-09-01|1947-06-01|0||1924-09|1947-05|0|
247170|2|SARIGIM|שריגים|34.934899999999999|31.678000000000001|193890|620640|300|1961-09-01|1965-12-01|0||1961-09|1965-11|0|
247199|2|GIV'AT YESHAYAHU|גבעת ישעיהו משתלה|34.942799999999998|31.671399999999998|194640|619900|275|1976-10-01|1985-07-31|0||1976-10|1985-05|0|
247200|2|GIV'AT YESHA'YAHU|גבעת ישעיהו|34.944699999999997|31.671399999999998|194820|619900|300|1958-09-01|1966-06-01|0||1958-09|1966-05|0|
247205|2|ALLON SHEVUT|אלון שבות|35.120800000000003|31.658100000000001|211520|618400|957|1981-01-01|2002-07-31|0||1981-01|2002-05|0|
247206|2|ALLON SHEVUT|אלון שבות|35.126199999999997|31.656199999999998|212030|618190|965|2002-08-01||0||2002-09|2022-06|0|
247210|2|ROSH ZURIM|ראש צורים|35.126399999999997|31.667999999999999|212050|619500|950|1970-10-01|1983-06-01|0||1970-10|1983-05|0|
247211|2|ROSH ZURIM MAN|ראש צורים מאוישת|35.125500000000002|31.667899999999999|211960|619490|950|1983-09-01||0||1983-09|2022-06|0|
247212|2|ROSH ZURIM|ראש צורים|35.1233|31.664400000000001|211770|619110|950|1999-02-01||1||2002-09|2022-06|0|
247215|2|EL'AZAR|אלעזר|35.1434|31.657699999999998|213660|618360|890|2003-08-01||0||2003-09|2022-06|0|
247220|2|EFRATA|אפרתה|35.152000000000001|31.652100000000001|214480|617730|950|1992-09-01||0||1992-09|2022-06|0|
247230|2|MASSU'OT YIZHAQ (OLD)|משואות יצחק הישנה|35.108499999999999|31.660799999999998|210350|618700|880|1945-09-01|1947-05-31|0||1945-09|1947-05|0|
247250|2|BET NIR|בית ניר|34.875|31.648199999999999|188200|617350|250|1955-09-01|1978-05-31|0||1955-09|1978-05|0|
247251|2|BET NIR|בית ניר|34.876300000000001|31.648900000000001|188330|617430|245|1978-10-01||0||1978-10|2022-06|0|
247300|2|SUREIF|סוריף|35.066000000000003|31.647099999999998|206320|617190|600|1945-09-01|1965-05-31|0||1945-09|1948-05|0|
247350|2|KEFAR EZYON|כפר עציון|35.114800000000002|31.649999999999999|210950|617500|955|1943-09-01|1948-06-01|0||1943-09|1948-05|0|
247370|2|KEFAR EZYON|כפר עציון|35.114800000000002|31.649999999999999|210950|617500|955|1967-10-01||0||1967-10|2022-06|0|
247400|2|KM 19 JERUS HEBRON RD|קמ 19 כביש ירושלים חברון|35.131799999999998|31.646000000000001|212560|617060|920|1924-09-01|1935-06-01|0||1924-09|1935-05|0|
247410|2|MIGDAL OZ|מגדל עוז|35.141199999999998|31.639600000000002|213450|616350|950|1977-10-01|1979-05-31|0||1977-10|1979-05|0|
247411|2|MIGDAL OZ|מגדל עוז|35.141500000000001|31.641400000000001|213480|616550|930|1980-09-01|1997-07-31|0||1980-09|1997-05|0|
247412|2|MIGDAL OZ|מגדל עוז|35.141500000000001|31.641100000000002|213480|616520|930|1997-08-01||0||1997-09|2022-06|0|
247420|2|NEHUSHA|נחושה|34.9514|31.6325|195440|615590|425|2005-02-01||0||2005-02|2022-06|0|
247449|2|GAL'ON|גלאון|34.848199999999999|31.6311|185650|615460|195|1973-10-01||0||1973-10|2022-06|0|
247450|2|GAL'ON|גלאון|34.847900000000003|31.631|185620|615450|195|1946-09-01|1973-06-01|0||1946-09|1973-05|0|
247500|2|BEIT UMMAR|בית עמר|35.102699999999999|31.621099999999998|209800|614300|960|1944-09-01|1948-06-01|0||1944-09|1948-05|0|
247550|2|BET GUVRIN|בית גוברין|34.893300000000004|31.613600000000002|189940|613510|270|1950-09-01||0||1950-09|2022-06|0|
247600|2|NEHUSHA|נחושה|34.952500000000001|31.628499999999999|195550|615150|420|1955-09-01|1967-05-31|0||1955-09|1967-05|0|
247650|2|EIN EL ARRUB|עין אלערוב|35.143799999999999|31.6175|213700|613900|830|1924-09-01|1936-06-01|0||1924-09|1936-05|0|
247651|2|EIN EL ARRUB|עין אל ערוב|35.143799999999999|31.6175|213700|613900|830|1935-09-01|1948-06-01|0||1935-09|1948-05|0|
247680|2|KARMEI TZUR|כרמי צור|35.1004|31.6084|209440|612890|955|2020-09-01||0||2020-09|2022-06|0|
247700|2|BEIT GUVRIN POLICE|בית גוברין משטרה|34.886699999999998|31.6068|189300|612750|280|1935-09-01|1947-06-01|0||1935-09|1947-05|0|
247750|2|BEIT JIBRIN SCHOOL|בית ג'וברין בי"ס|34.8962|31.607199999999999|190200|612800|270|1940-09-01|1942-06-01|0||1940-09|1942-05|0|
247800|2|SHAHARIYA|שחריה|34.811399999999999|31.602|182150|612250|160|1956-09-01|1958-06-01|0||1956-09|1958-05|0|
247881|2|MA'ALE AMOS|מעלה עמוס|35.229700000000001|31.596800000000002|221850|611600|725|2005-01-01||0||2005-01|2022-06|0|
247900|2|HALHUL|חלחול|35.107500000000002|31.578199999999999|210250|609540|1000|1940-09-01|1948-05-31|0||1940-09|1948-05|0|
247950|2|LAKHISH|לכיש|34.8416|31.563800000000001|185000|608000|250|1955-09-01|1976-05-31|0||1955-09|1976-05|0|
247990|2|QIRYAT ARBA|קרית ארבע|35.117899999999999|31.545300000000001|211940|605900|1002|2012-08-01|2012-11-30|0||2012-05|2012-11|0|
248000|2|AMAZYA|אמציה|34.913800000000002|31.535599999999999|191850|604850|375|1955-09-01|2001-07-31|0||1955-09|2001-05|0|
248001|2|AMAZYA|אמציה|34.914900000000003|31.532399999999999|191950|604500|375|2001-08-01|2007-07-31|0||2001-09|2007-05|0|
248002|2|AMAZYA|אמציה|34.914900000000003|31.532399999999999|192070|604410|360|2007-08-01|2015-07-31|0||2007-08|2015-07|0|
248010|2|ELIAV|אליאב|34.930599999999998|31.5288|193450|604100|365|2017-04-01||0||2017-04|2022-06|0|
248050|2|AMAZIA  - DAWAYIMA|אמציה - דואימה|34.9133|31.536899999999999|191800|605000|370|1945-09-01|1948-06-01|0||1945-09|1948-05|0|
248100|2|HEBRON DIST. OFFICE|חברון משרדי המחוז|35.0944|31.536300000000001|209000|604900|965|1926-09-01|1947-06-01|0||1926-09|1947-05|0|
248130|2|HEBRON (OTTOMAN PERIOD)|חברון - עותמאנית|35.103900000000003|31.528199999999998|209900|604000|885|1895-09-01|1914-06-01|0||1895-09|1914-05|0|
248150|2|HEBRON SEC. BOYS SCH.|חברון בי"ס תיכון לבנים|35.101799999999997|31.528199999999998|209700|604000|890|1945-09-01|1965-05-31|0||1945-09|1948-05|0|
248200|2|BANI NAIM|בני נעים|35.168100000000003|31.519200000000001|216000|603000|950|1940-09-01|1965-05-31|0||1940-09|1948-05|0|
248250|2|DURA|דורא|35.024999999999999|31.507400000000001|202400|601700|870|1939-09-01|1998-07-31|0||1939-09|1948-05|0|
248260|2|NEGOHOT|נגוהות|34.983199999999997|31.493500000000001|198430|600170|700|2001-08-01|2019-05-31|0||2001-09|2019-05|0|
248290|2|SHOMRIYA|שומריה|34.885100000000001|31.432400000000001|189090|593420|395|1989-12-01|1997-07-31|0||1989-12|1997-05|0|
248300|2|DEVIRA|דבירה|34.825299999999999|31.412199999999999|183400|591200|330|1951-09-01|1978-05-31|0||1951-09|1978-05|0|
248301|2|DEVIRA|דבירה|34.825299999999999|31.412199999999999|183400|591200|330|1978-10-01|1994-07-31|0||1978-10|1994-05|0|
248302|2|DEVIRA|דבירה|34.822400000000002|31.412600000000001|183120|591240|330|1994-09-01|2007-07-31|0||1994-09|2007-05|0|
248350|2|DHAHIRIYA SCHOOL|דהריה בי"ס|34.973599999999998|31.411100000000001|197500|591040|655|1935-09-01|1998-07-31|0||1935-09|1948-05|0|
248360|2|KARMEL|כרמל|35.1843|31.428899999999999|217550|593010|740|1981-10-01||0||1981-10|2022-06|0|
248370|2|MA'ON|מעון|35.1648|31.415299999999998|215680|591480|780|1981-12-01||0||1981-12|2022-06|0|
248375|2|SUSEYA|סוסיה|35.110999999999997|31.390899999999998|210560|588780|800|1983-10-01||0||1983-10|2022-06|0|
248396|2|LAHAV|להב|34.872900000000001|31.3812|187910|587750|460|2010-07-01||1||2010-07|2022-06|0|
248397|2|LAHAV MAN|להב מאוישת|34.872900000000001|31.3812|187910|587750|460|1994-08-01||0||1994-09|2022-06|0|
248398|2|LAHAV|להב|34.8675|31.3811|187400|587730|475|1977-09-01|1994-07-31|0||1977-09|1994-05|0|
248399|2|LAHAV|להב|34.870800000000003|31.3827|187710|587910|470|1966-09-01|1977-05-31|0||1966-09|1977-05|0|
248400|2|LAHAV|להב|34.8675|31.379899999999999|187400|587600|460|1952-09-01|1966-06-01|0||1952-09|1966-05|0|
248410|2|LEHAVIM|להבים|34.819299999999998|31.373200000000001|182810|586870|320|1988-02-01|2013-12-31|0||1988-02|2013-12|0|
248470|2|SUSEYA MITZPE - YAIR|סוסיא - מצפה יאיר|35.134300000000003|31.384|212780|588010|900|2005-03-01|2011-10-31|0||2005-03|2011-05|0|
248480|2|TENEH OMARIM|טנא עומרים|34.954799999999999|31.372699999999998|195710|586790|550|2018-08-01||0||2018-08|2022-06|0|
249000|2|NAHAL ZOHAR|נחל זוהר|35.322099999999999|31.164000000000001|230670|563620|65|1962-09-01||2||1962-09|2022-06|1|
250050|2|TLAMIM - JUBARAT SCHOOL|תלמים - בי"ס ג'באראת|34.702599999999997|31.546199999999999|171800|606100|115|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
250070|2|TLAMIM - THAWABITA|תלמים - ת'ואביתה|34.667900000000003|31.540600000000001|168500|605500|80|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
250100|2|TEL QESHET - ABU JABIR SCHOOL|תל קשת - בי"ס אבו ג'ביר|34.7622|31.541|177450|605500|160|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
250150|2|DOROT|דורות|34.643900000000002|31.509899999999998|166200|602100|110|1941-09-01|2001-05-31|0||1941-09|2001-05|0|
250151|2|DOROT MAN|דורות מאוישת|34.647799999999997|31.506499999999999|166570|601720|110|2001-10-01||0||2001-10|2022-06|0|
250156|2|DOROT|דורות|34.648000000000003|31.503599999999999|166600|601390|115|2002-12-29||1||2004-09|2022-06|0|
250250|2|RUHAMA|רוחמה|34.706299999999999|31.497399999999999|172120|600690|170|1912-09-01||0||1912-09|2022-06|0|
250350|2|ZERU'A|זרועה|34.624099999999999|31.458600000000001|164290|596430|140|1997-09-01|2000-07-31|0||1997-09|2000-05|0|
250398|2|BET QAMA|בית קמה|34.762099999999997|31.446300000000001|177400|595000|240|1992-08-01||0||1992-09|2022-06|0|
250399|2|BET QAMA|בית קמה|34.762099999999997|31.446300000000001|177400|595000|240|1974-10-01|1992-07-31|0||1974-10|1992-05|0|
250400|2|BET QAMA|בית קמה|34.762099999999997|31.446300000000001|177400|595000|240|1949-09-01|1974-05-31|0||1949-09|1974-05|0|
250600|2|SHOVAL|שובל|34.746000000000002|31.413799999999998|175860|591400|225|1946-09-01||0||1946-09|2022-06|0|
250700|2|SHOVAL POLICE POST|שובל משטרה|34.744799999999998|31.411100000000001|175740|591100|225|1944-09-01|1948-06-01|0||1944-09|1948-05|0|
250720|2|HUZAYYEL SCHOOL|הוזייל בי"ס|34.749600000000001|31.4084|176200|590800|215|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
250750|2|SHIBBOLIM|שיבולים|34.608800000000002|31.396999999999998|162800|589600|140|1955-09-01|1969-01-01|0||1955-09|1968-12|0|
250800|2|LAHAV - KHIRBET KHALIF|להב - חרבת חליף|34.854399999999998|31.386600000000001|186150|588350|420|1947-09-01|1948-06-01|0||1947-09|1948-05|0|
250830|2|LEHAVIM - EL FUKRI|להבים - אל פוכרי|34.809699999999999|31.3734|181900|586900|290|1970-09-01|1977-06-01|0||1970-09|1977-05|0|
250850|2|MAGDA|מגדה|34.632199999999997|31.354700000000001|165000|584900|140|1956-09-01|1962-06-01|0||1956-09|1962-05|0|
250900|2|TAL OR|טל אור|34.497700000000002|31.352699999999999|152200|584750|75|1957-09-01|1974-12-01|0||1957-09|1974-11|0|
250949|2|MISHMAR HANEGEV|משמר הנגב|34.718299999999999|31.362300000000001|173200|585700|200|1973-09-01|1976-06-01|0||1973-09|1976-05|0|
250950|2|MISHMAR HANEGEV|משמר הנגב|34.718299999999999|31.362300000000001|173200|585700|200|1946-09-01|1973-05-31|0||1946-09|1973-05|0|
251011|2|SHANI|שני|35.066200000000002|31.3568|206300|585000|700|1994-12-01||1||2004-09|2022-06|0|
251013|2|KARMEL MATAEIM|כרמל מטעים|35.082700000000003|31.3523|207870|584500|740|2001-08-01||0||2001-09|2022-06|0|
251015|2|KEREM BEIT YATTIR|כרם בית יתיר|35.100000000000001|31.350000000000001|209510|584240|785|2000-08-01|2003-07-31|0||2000-09|2003-05|0|
251100|2|MERHAVIM NURSERY|מרחבים משתלה|34.557699999999997|31.3309|157900|582300|100|1956-09-01|1959-06-01|0||1956-09|1959-05|0|
251120|2|METAR|מיתר|34.944299999999998|31.332799999999999|194690|582360|430|1992-09-01||0||1992-09|2022-06|0|
251130|2|YATTIR|יתיר|35.034700000000001|31.337800000000001|203300|582900|650|1964-10-01|1974-06-01|0||1964-10|1974-05|0|
251131|2|YATTIR|יתיר|35.034500000000001|31.337700000000002|203280|582890|650|1974-09-01|2016-05-31|0||1974-09|2016-05|0|
251150|2|PATTISH|פטיש|34.560699999999997|31.328700000000001|158180|582050|90|1956-09-01|1964-12-01|0||1956-09|1964-11|0|
251200|2|MASLUL|מסלול|34.588200000000001|31.325600000000001|160800|581700|110|1957-09-01|1959-06-01|0||1957-09|1959-05|0|
251220|2|LAQYE|לקיה|34.859000000000002|31.3248|186570|581490|420|1971-09-01|1977-06-01|0||1971-09|1977-05|0|
251230|2|KERAMIM|כרמים|34.917099999999998|31.333100000000002|192100|582400|400|1981-10-01|1984-12-01|0||1981-10|1984-11|0|
251250|2|GILAT SETTLEMENT|גילת מושב|34.650700000000001|31.326799999999999|166750|581800|130|1951-09-01|1966-01-01|0||1951-09|1965-12|0|
251300|2|GILAT FOR NURS|גילת משתלות|34.656500000000001|31.339500000000001|167300|583200|150|1952-09-01|1976-01-01|0||1952-09|1975-12|0|
251350|2|GILAT EXP STATION|גילת תחנת נסיונות|34.665900000000001|31.334599999999998|168200|582650|150|1953-09-01|1996-07-31|0||1953-09|1996-05|0|
251450|2|ESHEL HANASI|אשל הנשיא|34.698599999999999|31.3261|171300|581700|200|1953-09-01|1974-05-31|0||1953-09|1974-05|0|
251451|2|ESHEL HANASI|אשל הנשיא|34.698900000000002|31.324100000000001|171300|581500|193|1974-09-01||0||1974-09|2022-06|0|
251500|2|URIM  - AL'IMARA SCHOOL|אורים - אלעמארה בי"ס|34.522199999999998|31.309999999999999|154500|580000|90|1946-09-01|1948-06-01|0||1946-09|1948-05|0|
251549|2|URIM - AL'IMARA POLICE|אורים - משטרת עמארה|34.520600000000002|31.3064|154350|579600|100|1934-09-01|1948-05-31|0||1934-09|1948-05|0|
251550|2|URIM|אורים|34.5197|31.305099999999999|154280|579470|95|1948-09-01||0||1948-09|2022-06|0|
251555|2|BIQAT QANNAIM|בקעת קנאים|35.269500000000001|31.3062|225640|579390|315|2013-08-01||2||2013-08|2022-06|1|
251560|2|SHOKET JUNCTION|צומת שוקת|34.901400000000002|31.306899999999999|190600|579500|355|1962-08-01|1975-07-01|2||1962-09|1975-05|1|
251565|2|HURA|חורה|34.9298|31.301600000000001|193300|578900|410|1970-10-01|1977-06-01|0||1970-10|1977-05|0|
251569|2|ARAD|ערד|35.185499999999998|31.25|217650|573140|564|1997-10-01||1||2002-09|2022-06|0|
251570|2|ARAD|ערד|35.2102|31.254100000000001|220000|573600|600|1962-02-01|1964-05-31|0||1962-02|1964-05|0|
251571|2|ARAD|ערד|35.212800000000001|31.255199999999999|220250|573730|605|1964-09-01|1999-07-31|0||1964-09|1999-05|0|
251575|2|HAR QANNAIM|הר קנאים|35.292099999999998|31.306000000000001|227800|578370|370|1964-09-01|2006-07-31|2||1964-09|2006-05|1|
251589|2|TEL ARAD|תל ערד|35.127000000000002|31.280799999999999|212080|576570|560|1970-10-01|1975-05-31|0||1970-10|1975-05|0|
251590|2|TEL ARAD|תל ערד|35.124099999999999|31.2775|211800|576200|530|1964-08-01|1966-07-01|2||1964-09|1966-05|1|
251598|2|OMER|עומר|34.8491|31.273800000000001|185610|575840|330|1969-09-01|1973-06-01|0||1969-09|1973-05|0|
251599|2|OMER|עומר|34.8491|31.273700000000002|185610|575830|330|1973-09-01||0||1973-09|2022-06|0|
251600|2|OMER|עומר|34.848999999999997|31.272500000000001|185600|575700|330|1950-09-01|1968-01-01|0||1950-09|1967-12|0|
251620|2|KM 28 BE'ERSHEVA ARAD ROAD|כביש ב"ש ערד ק"מ 28|35.032400000000003|31.2623|203060|574530|450|1962-08-01|1969-07-01|2||1962-09|1969-05|1|
251690|2|BE'ER SHEVA NEGEV INST|באר שבע מכון הנגב|34.799500000000002|31.2515|180880|573390|279|1957-09-01|2010-02-28|0||1957-09|2010-02|0|
251691|2|BE'ER SHEVA|באר שבע|34.799500000000002|31.2515|180880|573390|279|1995-09-01||1||2002-09|2022-06|0|
251699|2|TEL KASIF|תל כסיף|35.066400000000002|31.255800000000001|206300|573800|490|1970-10-01|1975-05-31|0||1970-10|1975-05|0|
251700|2|KUSEIFE|כסיפה|35.066899999999997|31.255800000000001|206350|573800|500|1956-09-01|1966-01-01|0||1956-09|1965-12|0|
251750|2|MIVTAHIM|מבטחים|34.408299999999997|31.239899999999999|143600|572300|130|1958-09-01|1972-06-01|0||1958-09|1972-05|0|
251800|2|HAZERIM|חצרים|34.714100000000002|31.2392|172740|572060|240|1952-09-01|1961-06-01|0||1952-09|1961-05|0|
251850|2|BE'ER SHEVA|באר שבע|34.789299999999997|31.239899999999999|179900|572100|270|1921-09-01|1957-07-31|0||1921-09|1957-05|0|
251900|2|BE'ER SHEVA SOUTH|באר שבע דרום|34.793100000000003|31.230699999999999|180260|571080|265|1954-09-01|1995-12-31|0||1954-09|1995-12|0|
251950|2|BEIT ESHEL|בית אשל|34.812899999999999|31.2332|182150|571350|270|1943-09-01|1947-06-01|0||1943-09|1947-05|0|
251970|2|ROSH ZOHAR - RAS EZ ZUWEIRA|ראש זהר - ראס אזוירה|35.238|31.231999999999999|222650|571160|550|1933-09-01|1938-10-01|0||1933-09|1938-09|0|
252002|2|HAR KINA|הר קינה|35.203899999999997|31.227900000000002|219400|570700|600|1960-09-01|1961-05-31|0||1960-09|1961-05|0|
252100|2|SARA VALLEY|עמק שרה|34.811399999999999|31.221|182000|570000|270|1960-09-01|1963-02-01|0||1960-09|1963-01|0|
252110|2|HAWAT RAM|חוות רם|34.830300000000001|31.2256|183800|570500|300|1995-09-01|1997-07-31|0||1995-09|1997-05|0|
252150|2|NEVATIM KIBUTZ|נבטים קיבוץ|34.884900000000002|31.222100000000001|189000|570100|335|1946-09-01|1961-06-01|0||1946-09|1961-05|0|
252200|2|GEVULOT|גבולות|34.465200000000003|31.209099999999999|149020|568830|135|1943-09-01||0||1943-09|2022-06|0|
252250|2|TELEL MILHATA|תל מלחתה|35.026600000000002|31.216999999999999|202500|569500|400|1942-09-01|1948-06-01|0||1942-09|1948-05|0|
252295|2|ZE'ELIM|צאלים|34.535600000000002|31.203800000000001|155710|568220|145|1972-09-01|1992-05-31|0||1972-09|1992-05|0|
252296|2|ZE'ELIM|צאלים|34.5321|31.206399999999999|155380|568510|145|1997-08-01||0||1997-09|2022-06|0|
252300|2|ZE'ELIM|צאלים|34.535499999999999|31.203600000000002|155700|568200|145|1949-09-01|1972-06-01|0||1949-09|1972-05|0|
252301|2|ZE'ELIM|צאלים|34.534700000000001|31.203600000000002|155620|568200|145|1960-09-01|1963-01-01|0||1960-09|1962-12|0|
252304|2|NEVATIM MAN|נבטים מאוישת|34.923200000000001|31.203499999999998|192660|568040|355|2005-03-01|2010-05-31|0||2005-03|2010-05|0|
252305|2|NEVATIM|נבטים|34.922699999999999|31.204999999999998|192600|568200|350|2010-05-01||1||2010-09|2022-06|0|
252320|2|ARAD ZOHAR RD|כביש ערד זוהר|35.251899999999999|31.210799999999999|223970|568810|330|1964-09-01|2013-07-31|2||1964-09|2013-07|1|
252330|2|RAMAT HOVAV - HAR NAIM|רמת חובב - הר נעים|34.798000000000002|31.1677|180700|564100|346|1975-10-01|1977-06-01|0||1975-10|1977-05|0|
252335|2|NAHAL ZON|נחל צאן|34.830500000000001|31.1678|183800|564100|350|1970-09-01|1976-12-01|0||1970-09|1976-11|0|
252340|2|HALUZA RD|דרך חלוצה|34.587200000000003|31.162400000000002|160600|563600|195|1960-08-01|1968-07-01|2||1960-09|1968-05|1|
252360|2|BEEROT AROER|בארות ערוער|34.983699999999999|31.148299999999999|198400|561900|420|1955-08-01|1973-07-01|2||1955-09|1973-05|1|
252420|2|MA'ALE AMMIAZ|מעלה עמיעז|35.3279|31.0852|231230|554890|115|1964-08-01|1969-07-01|2||1964-09|1969-05|1|
252428|2|ZOMET HANEGEV|צומת הנגב|34.851300000000002|31.070799999999998|185730|553360|360|2003-08-01||1||2004-09|2022-06|0|
252430|2|ZOMET HANEGEV|צומת הנגב|34.8508|31.072299999999998|185700|553500|360|1974-09-01|1999-07-31|0||1974-09|1999-05|0|
252431|2|ZOMET HANEGEV MAN|צומת הנגב מאוישת|34.851300000000002|31.070799999999998|185730|553360|360|1999-08-01|2011-05-31|0||1999-09|2011-05|0|
252433|2|MISHOR ROTEM|מישור רותם|35.198700000000002|31.069199999999999|218900|553100|395|1979-04-01|1989-05-31|2||1979-04|1989-05|0|
252434|2|MISHOR ROTEM|מישור רותם|35.197600000000001|31.0656|218800|552700|395|1976-01-01|1978-05-31|0||1976-01|1978-05|0|
252435|2|MISHOR ROTEM|מישור רותם|35.197600000000001|31.0656|218800|552700|395|1970-10-01|1975-05-31|0||1970-10|1975-05|0|
252440|2|ZOMET HANEGEV TOTALIZER|צומת הנגב אוגר|34.838900000000002|31.066299999999998|184560|552840|360|1952-09-01|2010-03-31|2||1952-09|2010-03|1|
252450|2|DIMONA|דימונה|35.030999999999999|31.063600000000001|202900|552500|560|1957-09-01|1972-05-31|0||1957-09|1972-05|0|
252500|2|REVIVIM|רביבים|34.723100000000002|31.044799999999999|173500|550500|280|1943-09-01|1978-11-01|0||1943-09|1978-10|0|
252502|2|REVIVIM FARM|רביבים חווה|34.722000000000001|31.0518|173400|551280|275|1976-02-01|1978-06-01|0||1976-02|1978-05|0|
252505|2|REVIVIM FARM|רביבים חווה|34.722099999999998|31.0518|173410|551280|275|1978-09-01|1984-06-01|0||1978-09|1984-05|0|
252506|2|REVIVIM MAN|רביבים מאוישת|34.720500000000001|31.046800000000001|173250|550720|280|1984-09-01||0||1984-09|2022-06|0|
252510|2|ZAFIT JUNCTION|צומת צפית|35.196599999999997|31.043900000000001|218700|550300|385|1954-09-01||2||1954-09|2022-06|1|
252511|2|ZAFIT JUNCTION|צומת צפית|35.198399999999999|31.043700000000001|218870|550280|385|1997-08-01|2011-05-31|2||1997-09|2011-05|1|
252520|2|MAMSHIT KURNUB|ממשית כורנוב|35.064999999999998|31.027200000000001|206140|548460|460|1949-09-01||2||1949-09|2022-06|1|
252540|2|DIMONA YEROHAM RD|כביש דימונה ירוחם|34.976300000000002|31.037600000000001|197670|549620|565|1954-09-01||2||1954-09|2022-06|1|
252545|2|NAHAL ZAVOA CROSS|מעבר נחל צבוע|34.876199999999997|31.027100000000001|188110|548480|430|1952-09-01||2||1952-09|2022-06|1|
252550|2|MAMSHIT|ממשית|35.063600000000001|31.0258|206000|548300|450|1934-09-01|1948-06-01|0||1934-09|1948-05|0|
252600|2|BE'ER MASHABIM - BIR 'ASLUJ|באר משאבים - ביר עסלוג'|34.760899999999999|31.0152|177100|547200|325|1934-09-01|1948-06-01|0||1934-09|1948-05|0|
252700|2|MASH'ABBE SADE|משאבי שדה|34.788200000000003|31.003599999999999|179700|545900|350|1949-09-01|1974-05-31|0||1949-09|1974-05|0|
252720|2|YEROHAM DAM|ירוחם סכר|34.8934|30.989999999999998|189740|544360|460|1952-09-01||2||1952-09|2022-06|1|
252722|2|YEROHAM|ירוחם|34.928600000000003|30.988199999999999|193100|544160|495|1983-09-01|1984-11-30|0||1983-09|1984-11|0|
252730|2|ASHALIM S. HAYIL MAN|אשלים שדה חייל מאוישת|34.707900000000002|30.982700000000001|172020|543620|305|1981-10-01||0||1981-10|2022-06|0|
252731|2|ASHALIM|אשלים|34.707999999999998|30.983000000000001|172030|543670|305|2016-04-01||1||2016-02|2022-06|0|
252735|2|SEDOM ASCENT|מעלה סדום|35.2806|31.0029|226720|545760|40|1955-09-01||2||1955-09|2022-06|1|
252750|2|YEROHAM|ירוחם|34.928600000000003|30.988600000000002|193100|544200|495|1953-09-01|1971-12-01|0||1953-09|1971-11|0|
252755|2|HAMAKHTESH HAQATAN RIM|המכתש הקטן - שפת המכתש|35.168300000000002|30.980799999999999|216000|543300|450|1960-08-01|1967-07-01|2||1960-09|1967-05|1|
252760|2|HAMAKHTESH HAGADOL WEST RIM|המכתש הגדול - שפה מערבית|34.971899999999998|30.972200000000001|197230|542370|590|1961-09-01||2||1961-09|2022-06|1|
252765|2|ORON JUNCTION|אורון צומת|35.0563|30.9633|205300|541370|355|1952-09-01||2||1952-09|2022-06|1|
252769|2|ROTEM FARM|רותם חווה|35.090899999999998|30.026599999999998|208600|548400|435|1996-11-01|2018-06-30|2||1996-11|2018-06|0|
252770|2|HAMAKHTESH HAQATAN CENTRE|המכתש הקטן מרכז|35.198700000000002|30.962700000000002|218900|541300|40|1960-08-01|1969-07-01|2||1960-09|1969-05|1|
252775|2|ASHALIM|אשלים|34.700699999999998|30.9636|171320|541510|320|1958-08-01|1983-07-01|2||1958-09|1983-05|1|
252780|2|HAMAKHTESH HAGADOL|המכתש הגדול|35.002000000000002|30.955100000000002|200110|540470|370|1961-09-01||2||1961-09|2022-06|1|
252785|2|ASHALIM NIZZANA ROAD KM 53|כביש אשלים ניצנה קמ 53|34.600000000000001|30.929099999999998|161680|537730|370|1958-09-01||2||1958-09|2022-06|1|
252790|2|YEROHAM S BOQER ROAD KM 42|כביש ירוחם שדה בוקר קמ 42|34.858699999999999|30.927|186400|537390|550|1952-09-01||2||1952-09|2022-06|1|
252795|2|UPPER MA'ALE AQRABIM|מעלה עקרבים עליון|35.132599999999996|30.921900000000001|212580|536780|405|1949-09-01||2||1949-09|2022-06|1|
252800|2|ORON|אורון|35.0169|30.9145|201520|535970|345|1953-09-01|2013-12-31|0||1953-09|2013-12|0|
252843|2|NAHAL BOQ'ER|נחל בוקר|34.7761|30.9068|178500|535180|460|2003-08-01|2006-01-31|0||2003-09|2006-01|0|
252870|2|KOKHAV|כוכב|34.776899999999998|30.9084|178580|535350|460|1952-09-01||2||1952-09|2022-06|1|
252900|2|QEZIOT|קציעות|34.4604|30.8749|148300|531800|275|1953-09-01|1968-06-01|0||1953-09|1968-05|0|
