Response ID,"Set Number:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","Card Number:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","זמן סוללה:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","GPS:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","eSim:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","עמידות:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","Score:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?"
54,4,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
54,4,3,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
55,1,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,1,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,1,3,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
55,2,1,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,2,2,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
55,2,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,3,1,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,3,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
55,3,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,4,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
55,4,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
55,4,3,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
57,1,1,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
57,1,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
57,1,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
57,2,1,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
57,2,2,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
57,2,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
57,3,1,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
57,3,2,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
57,3,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
57,4,1,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
57,4,2,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
57,4,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
58,1,1,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
58,1,2,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
58,1,3,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
58,2,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
58,2,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
58,2,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
58,3,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
58,3,2,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
58,3,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
58,4,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
58,4,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
58,4,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,1,1,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
59,1,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,1,3,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,2,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,2,2,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,2,3,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
59,3,1,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,3,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
59,3,3,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,4,1,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
59,4,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
59,4,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,1,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
60,1,2,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,1,3,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,2,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,2,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
60,2,3,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,3,1,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
60,3,2,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
60,3,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,4,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
60,4,2,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
60,4,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
61,1,1,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
61,1,2,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
61,1,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
61,2,1,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
61,2,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
61,2,3,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
61,3,1,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
61,3,2,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
61,3,3,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
61,4,1,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
61,4,2,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
61,4,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
62,1,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
62,1,2,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
62,1,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
62,2,1,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
62,2,2,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
62,2,3,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
62,3,1,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
62,3,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
62,3,3,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
62,4,1,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
62,4,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
62,4,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
63,1,1,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,1,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
63,1,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,2,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,2,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
63,2,3,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,3,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
63,3,2,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
63,3,3,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,4,1,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,4,2,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
63,4,3,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
64,1,1,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
64,1,2,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
64,1,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
64,2,1,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
64,2,2,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
64,2,3,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
64,3,1,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
64,3,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
64,3,3,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
64,4,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
64,4,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
64,4,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
65,1,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
65,1,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
65,1,3,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
65,2,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
65,2,2,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
65,2,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
65,3,1,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
65,3,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
65,3,3,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
65,4,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
65,4,2,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
65,4,3,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
66,1,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
66,1,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
66,1,3,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
66,2,1,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
66,2,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
66,2,3,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
66,3,1,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
66,3,2,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
66,3,3,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
66,4,1,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
66,4,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
66,4,3,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
67,1,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
67,1,2,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
67,1,3,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
67,2,1,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
67,2,2,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
67,2,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
67,3,1,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
67,3,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
67,3,3,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
67,4,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
67,4,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
67,4,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
68,1,1,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
68,1,2,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
68,1,3,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
68,2,1,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
68,2,2,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
68,2,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
68,3,1,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
68,3,2,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
68,3,3,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
68,4,1,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
68,4,2,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
68,4,3,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
69,1,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
69,1,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
69,1,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
69,2,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
69,2,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
69,2,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
69,3,1,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
69,3,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
69,3,3,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
69,4,1,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
69,4,2,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
69,4,3,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
70,1,1,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
70,1,2,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
70,1,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
70,2,1,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
70,2,2,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
70,2,3,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
70,3,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
70,3,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
70,3,3,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
70,4,1,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
70,4,2,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
70,4,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
71,1,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
71,1,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
71,1,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
71,2,1,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
71,2,2,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
71,2,3,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
71,3,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
71,3,2,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
71,3,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
71,4,1,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
71,4,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
71,4,3,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
72,1,1,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
72,1,2,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
72,1,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
