FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
9892,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 עד 60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202110,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,4.48,6.47,-7.14,-9.13,1812.08,0.41,,2.63,16.19,30.8,44.73,9.36,7.67,5.82,2.4,1.43,83.5,623.47,602.71,442.43,570014928,23/02/2022 14:14
9892,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 עד 60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202111,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,3.69,6.12,-4.63,-7.06,1838.54,0.41,,1.88,18.38,32.73,47.09,9.9,8.02,5.85,2.76,1.51,82.9,624.46,582.94,386.2,570014928,23/02/2022 14:14
9892,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 עד 60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202112,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,5.15,4.65,-9.03,-8.53,1861.54,0.41,,1.75,20.45,38.6,48.08,11.49,8.17,5.86,2.76,1.57,83.2,641.18,612.41,411.28,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202101,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.09,0,0.88,0.97,10.02,0.41,,1.71,1.71,23.15,,7.19,,,,,95.3,7.83,5.35,3.52,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202102,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0,0,0.02,10.1,0.41,,0.59,2.31,27.17,,8.34,,,,,95.3,7.95,5.46,2.63,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202103,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0,0.67,0.69,10.9,0.41,,0.98,3.31,31.88,,9.66,,,,,95.5,8.58,5.75,2.87,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202104,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.32,0,-0.46,-0.14,11.1,0.41,,3.2,6.62,34.05,,10.26,,,,,95.6,8.76,5.85,2.99,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202105,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0.02,0.15,0.15,11.21,0.41,,-0.34,6.26,32.07,,9.72,,,,,95.8,8.42,5.66,2.7,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202106,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0,0.03,0.05,11.35,0.41,,0.82,7.13,34.13,60.28,10.28,9.89,10.62,2.88,0.95,95.6,8.84,6.03,3.08,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202107,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0.06,0,-0.04,11.31,0.41,,0.03,7.16,30.13,54.35,9.18,9.07,10.53,2.88,0.91,95.6,8.96,6.25,3.24,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202108,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0,-0.26,-0.24,11.28,0.41,,1.95,9.25,28.85,56.3,8.82,9.34,10.55,2.64,0.95,95.4,9,6.17,3.18,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202109,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.03,0,0,0.03,11.13,0.41,,-1.62,7.48,26.27,54.77,8.09,9.13,10.58,2.04,0.89,95.2,8.82,5.95,2.96,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202110,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.02,0,3.52,3.54,15.08,0.41,,3.92,11.69,37.65,61.39,11.24,10.05,10.66,2.28,0.99,95.6,11.46,7.83,4.89,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202111,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.03,0,-1.32,-1.29,13.73,0.41,,-0.46,11.18,34.71,57.39,10.44,9.5,10.66,1.8,0.95,95.6,10.97,7.85,3.96,570014928,23/02/2022 14:14
9893,"אגודה שיתופית של עובדי התעשיה האוירית לניהול קופות גמל בע""מ מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי התעשיה האוירית לישראל בע""מ",202112,21/12/2015,עובדי מפעל/גוף מסויים,מדרגות,עד 50,0.05,0,-1.05,-1,13.05,0.41,,2.59,14.06,49.26,58.48,14.28,9.65,10.68,1.56,1,95.6,10.42,7.61,3.78,570014928,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.08,0.08,0,1,63.69,0,0,1.22,1.22,10.57,,3.41,,,,,99.5,25.4,22.86,14.2,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.09,0.04,-0.04,1.01,64.65,0,0,-0.06,1.16,11.83,,3.8,,,,,99.5,27.05,23.25,14.24,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.12,0.06,0.01,1.07,67.06,0,0,2.07,3.25,15.09,,4.8,,,,,99.7,29.63,25.76,15.23,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.1,0.11,-0.05,0.94,69.01,0,0,1.5,4.8,15.61,,4.95,,,,,99.5,30.35,25.98,15.55,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.1,0.07,-0.03,1,70.83,0,0,1.18,6.04,16.71,,5.29,,,,,99.6,31.78,27.14,16.12,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.1,0.07,0,1.03,72.19,0,0,0.44,6.51,17.14,,5.41,,,,,99.7,33.23,28.39,15.74,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.11,0.11,-0.07,0.93,73.5,0,0,0.52,7.06,15.97,,5.06,,,,,99.7,33.57,28.31,15.64,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.11,0.06,-0.01,1.04,75.52,0,0,1.31,8.46,16.5,,5.22,,,,,99.6,35.47,29.72,15.95,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.11,0.06,0.02,1.07,76.09,0,0,-0.64,7.77,15.72,,4.99,,,,,99.7,35.71,29.86,15.93,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.13,0.1,-0.03,1,78.5,0,0,1.87,9.78,20.24,,6.34,,,,,99.6,36.21,30.19,15.99,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.13,0.13,-0.04,0.96,79.5,0,0,0.06,9.85,20.03,,6.27,,,,,99.6,37.1,31.04,16.46,512237744,23/02/2022 14:14
9895,מגדל  חסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,28/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.12,0.08,0.02,1.06,81.98,0,0,1.75,11.77,25.56,,7.88,,,,,99.4,38.72,32.63,17.2,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,4.96,0.42,-0.08,4.46,287.63,0,0,0.47,0.47,11.3,,3.63,,,,,87.9,52.57,59.93,20.3,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.03,0.34,-0.07,4.62,292.17,0,0,-0.01,0.46,12.32,,3.95,,,,,87.8,60.31,64.68,21.56,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.17,0.6,-0.04,4.53,299.96,0,0,1.11,1.58,13.85,,4.42,,,,,87.3,60.44,71.7,33.99,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.02,0.46,-0.05,4.51,307.35,0,0,0.95,2.54,14.38,,4.58,,,,,87,62.07,73.7,33.77,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.08,0.5,-0.05,4.53,314.56,0,0,0.86,3.42,15.15,,4.81,,,,,86.5,63.57,76.36,34.77,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.17,0.69,-0.06,4.42,320.27,0,0,0.41,3.85,15.8,,5.01,,,,,85.8,64.19,78.31,34.67,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.13,0.71,-0.04,4.38,326.44,0,0,0.56,4.43,15.57,,4.94,,,,,85.4,65,80.4,35.53,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.18,0.67,-0.03,4.48,334.6,0,0,1.12,5.6,15.88,,5.04,,,,,84.7,66.84,83.35,38.08,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.07,0.51,-0.05,4.51,337.85,0,0,-0.37,5.21,15.36,,4.88,,,,,84.6,66.75,84.26,36.9,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.16,0.77,-0.05,4.34,346.5,0,0,1.27,6.54,18.56,,5.84,,,,,84.6,69.16,87.79,39.6,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.12,0.94,-0.11,4.07,351.97,0,0,0.41,6.98,19.1,,6,,,,,84.8,69.5,88.67,37.36,512237744,23/02/2022 14:14
9896,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.19,1.08,-0.08,4.03,358.65,0,0,0.74,7.77,21.86,,6.81,,,,,84.1,69.62,91.08,40.85,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.01,0.08,-0.02,0.91,66.05,0,0,1.01,1.01,14.8,,4.71,,,,,87.1,26.69,25.18,14.57,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.01,0.04,-0.09,0.88,67.26,0,0,0.53,1.55,16.74,,5.29,,,,,87.1,29.06,27.19,14.88,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.01,0.1,0,0.91,69.3,0,0,1.67,3.24,19.67,,6.17,,,,,87,30.72,28.75,16.02,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.01,0.09,-0.09,0.83,71.29,0,0,1.68,4.98,20.39,,6.38,,,,,86.7,31.75,29.78,16.01,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1,0.08,0,0.92,73.06,0,0,1.17,6.2,21.5,,6.71,,,,,86.3,32.33,30.51,16.53,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1,0.16,-0.05,0.79,74.26,0,0,0.55,6.79,22.08,,6.88,,,,,85.8,32.68,31.03,15.76,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,0.99,0.11,0,0.88,75.59,0,0,0.59,7.42,20.94,,6.54,,,,,85.5,32.88,31.54,16.13,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1,0.12,-0.03,0.85,77.48,0,0,1.36,8.88,21.56,,6.72,,,,,84.8,33.4,32.25,16.66,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,0.98,0.1,-0.04,0.84,77.84,0,0,-0.61,8.21,20.78,,6.5,,,,,84.7,33.48,32.38,16.21,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1,0.19,0,0.81,80.25,0,0,2.06,10.44,25.68,,7.92,,,,,84.8,34.8,34,16.49,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,0.99,0.15,-0.03,0.81,81.05,0,0,-0.01,10.43,25.41,,7.84,,,,,84.4,35.32,35.22,15.88,512237744,23/02/2022 14:14
9897,מגדל  חסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,0.98,0.15,-0.05,0.78,83.13,0,0,1.58,12.18,30.58,,9.3,,,,,83.7,35.93,36.23,16.82,512237744,23/02/2022 14:14
9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,0.68,0.02,0.01,0.67,46.83,0,0,1.49,1.49,22.24,,6.92,,,,,91.9,44.66,28.96,13.4,512237744,23/02/2022 14:14
9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,0.68,0.02,0.01,0.67,48.39,0,0,1.96,3.48,27.42,,8.41,,,,,92,46.02,30.08,13.05,512237744,23/02/2022 14:14
9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,0.69,0.05,0.02,0.66,50.45,0,0,2.89,6.47,33.82,,10.2,,,,,92.1,48.13,31.33,15.04,512237744,23/02/2022 14:14
9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,0.68,0.04,0.03,0.67,52.85,0,0,3.42,10.11,36.02,,10.8,,,,,91.7,50.26,32.75,15.07,512237744,23/02/2022 14:14
9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,0.69,0.05,0.01,0.65,54.32,0,0,1.54,11.81,37.04,,11.07,,,,,91.7,51.72,33.52,16.05,512237744,23/02/2022 14:14
9898,מגדל  חסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,28/11/2016,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,0.69,0.07,0.01,0.63,55.39,0,0,0.8,12.7,38.18,,11.38,,,,,92,52.73,34.29,15.83,512237744,23/02/2022 14:14
